customer_age,customer_income,home_ownership,employment_duration,loan_intent,loan_grade,loan_amnt,loan_int_rate,term_years,historical_default,cred_hist_length,Current_loan_status,income_group,age_group,age_sort
30,37600.0,RENT,2.0,Medical,Grade C,15000.0,13.06,3,Y,7,DEFAULT,20k to 40k,26-35,2
30,28000.0,OWN,14.0,Medical,Grade B,14400.0,12.18,3,N,5,NO DEFAULT,20k to 40k,26-35,2
29,111740.0,MORTGAGE,4.0,Personal,Grade C,5000.0,14.27,9,Y,6,NO DEFAULT,80k plus,26-35,2
29,38000.0,RENT,13.0,Debt Consolidation,Grade A,15000.0,6.91,9,N,8,DEFAULT,20k to 40k,26-35,2
34,111996.0,MORTGAGE,11.0,Debt Consolidation,Grade A,3000.0,7.74,4,N,10,NO DEFAULT,80k plus,26-35,2
27,38004.0,RENT,5.0,Education,Grade C,15000.0,12.73,7,N,10,DEFAULT,20k to 40k,26-35,2
33,38016.0,RENT,10.0,Education,Grade A,15000.0,6.17,3,N,9,DEFAULT,20k to 40k,26-35,2
27,112000.0,MORTGAGE,12.0,Education,Grade C,15000.0,13.49,7,N,8,NO DEFAULT,80k plus,26-35,2
30,112000.0,OWN,6.0,Venture,Grade A,12000.0,10.99,3,N,10,NO DEFAULT,80k plus,26-35,2
30,112000.0,MORTGAGE,4.0,Personal,Grade D,8000.0,16.02,3,Y,10,NO DEFAULT,80k plus,26-35,2
32,112000.0,MORTGAGE,4.0,Education,Grade B,14000.0,9.63,2,N,9,NO DEFAULT,80k plus,26-35,2
28,100000.0,MORTGAGE,4.0,Venture,Grade D,25000.0,10.99,8,N,6,DEFAULT,80k plus,26-35,2
27,112000.0,MORTGAGE,5.0,Personal,Grade A,8000.0,6.17,7,N,8,NO DEFAULT,80k plus,26-35,2
28,112000.0,MORTGAGE,9.0,Home Improvement,Grade B,15000.0,11.12,8,N,7,NO DEFAULT,80k plus,26-35,2
29,112000.0,MORTGAGE,3.0,Personal,Grade D,25000.0,14.61,9,N,5,NO DEFAULT,80k plus,26-35,2
27,112000.0,MORTGAGE,9.0,Education,Grade C,13000.0,13.57,7,N,10,NO DEFAULT,80k plus,26-35,2
34,112123.0,MORTGAGE,2.0,Education,Grade A,12800.0,8.94,4,N,6,NO DEFAULT,80k plus,26-35,2
27,40000.0,RENT,0.0,Medical,Grade A,15000.0,6.91,7,N,10,DEFAULT,20k to 40k,26-35,2
28,112200.0,MORTGAGE,10.0,Venture,Grade A,6800.0,5.79,8,N,5,NO DEFAULT,80k plus,26-35,2
34,40000.0,RENT,2.0,Personal,Grade A,15000.0,10.99,4,N,6,DEFAULT,20k to 40k,26-35,2
32,112445.0,MORTGAGE,4.0,Debt Consolidation,Grade A,6000.0,5.42,2,N,10,NO DEFAULT,80k plus,26-35,2
33,40000.0,RENT,15.0,Personal,Grade B,15000.0,9.88,3,N,5,DEFAULT,20k to 40k,26-35,2
27,112500.0,MORTGAGE,4.0,Home Improvement,Grade D,10400.0,15.62,7,Y,6,NO DEFAULT,80k plus,26-35,2
29,112500.0,MORTGAGE,11.0,Education,Grade C,3000.0,13.35,9,N,10,NO DEFAULT,80k plus,26-35,2
27,34000.0,RENT,0.0,Education,Grade D,15000.0,16.35,7,Y,10,DEFAULT,20k to 40k,26-35,2
27,112548.0,MORTGAGE,11.0,Debt Consolidation,Grade A,24000.0,10.99,7,N,7,NO DEFAULT,80k plus,26-35,2
33,112732.0,OWN,5.0,Personal,Grade B,5000.0,12.69,3,N,5,NO DEFAULT,80k plus,26-35,2
27,112921.0,MORTGAGE,11.0,Home Improvement,Grade D,19000.0,16.35,7,N,10,NO DEFAULT,80k plus,26-35,2
29,112992.0,MORTGAGE,13.0,Debt Consolidation,Grade A,8000.0,7.49,9,N,8,NO DEFAULT,80k plus,26-35,2
32,40277.0,RENT,5.0,Medical,Grade B,15000.0,11.71,2,N,8,DEFAULT,40k to 60k,26-35,2
28,40500.0,RENT,9.0,Debt Consolidation,Grade A,15000.0,7.88,8,N,5,DEFAULT,40k to 60k,26-35,2
27,113000.0,MORTGAGE,5.0,Debt Consolidation,Grade A,6425.0,6.03,7,N,7,NO DEFAULT,80k plus,26-35,2
33,113000.0,MORTGAGE,15.0,Medical,Grade C,5000.0,13.49,3,Y,9,NO DEFAULT,80k plus,26-35,2
28,27600.0,OWN,2.0,Home Improvement,Grade A,6000.0,8.9,8,N,8,NO DEFAULT,20k to 40k,26-35,2
27,41000.0,RENT,6.0,Education,Grade A,15000.0,8.49,7,N,8,DEFAULT,40k to 60k,26-35,2
27,41000.0,RENT,0.0,Medical,Grade B,15000.0,11.48,7,N,8,DEFAULT,40k to 60k,26-35,2
27,36000.0,RENT,11.0,Home Improvement,Grade D,15000.0,16.77,7,N,9,DEFAULT,20k to 40k,26-35,2
32,113000.0,MORTGAGE,0.0,Home Improvement,Grade D,15000.0,15.68,2,Y,5,NO DEFAULT,80k plus,26-35,2
32,113000.0,MORTGAGE,1.0,Education,Grade A,5000.0,10.99,2,N,6,NO DEFAULT,80k plus,26-35,2
27,113004.0,MORTGAGE,11.0,Venture,Grade A,15000.0,8.94,7,N,8,NO DEFAULT,80k plus,26-35,2
28,113300.0,MORTGAGE,12.0,Venture,Grade C,18000.0,12.99,8,N,6,NO DEFAULT,80k plus,26-35,2
29,42000.0,RENT,5.0,Personal,Grade B,15000.0,10.99,9,N,9,DEFAULT,40k to 60k,26-35,2
27,113400.0,OWN,6.0,Venture,Grade B,2100.0,11.99,7,N,7,NO DEFAULT,80k plus,26-35,2
34,113500.0,OWN,4.0,Home Improvement,Grade A,3000.0,6.39,4,N,8,NO DEFAULT,80k plus,26-35,2
27,113800.0,MORTGAGE,3.0,Medical,Grade A,7500.0,8.63,7,N,10,NO DEFAULT,80k plus,26-35,2
33,114000.0,MORTGAGE,0.0,Education,Grade D,16000.0,16.77,3,N,5,NO DEFAULT,80k plus,26-35,2
34,102000.0,MORTGAGE,0.0,Home Improvement,Grade C,7200.0,13.49,4,N,5,DEFAULT,80k plus,26-35,2
28,114000.0,MORTGAGE,12.0,Venture,Grade D,8000.0,18.64,8,N,10,NO DEFAULT,80k plus,26-35,2
30,114000.0,MORTGAGE,14.0,Medical,Grade A,7200.0,6.03,3,N,8,NO DEFAULT,80k plus,26-35,2
28,114000.0,MORTGAGE,4.0,Debt Consolidation,Grade A,12000.0,10.99,8,N,5,NO DEFAULT,80k plus,26-35,2
28,114000.0,MORTGAGE,13.0,Home Improvement,Grade A,26000.0,8.49,8,N,5,NO DEFAULT,80k plus,26-35,2
30,114000.0,MORTGAGE,13.0,Debt Consolidation,Grade A,9975.0,5.42,3,N,10,NO DEFAULT,80k plus,26-35,2
28,27504.0,OWN,4.0,Personal,Grade B,2000.0,11.12,8,N,8,NO DEFAULT,20k to 40k,26-35,2
35,114000.0,MORTGAGE,11.0,Education,Grade B,7000.0,11.49,5,N,10,NO DEFAULT,80k plus,26-35,2
27,114000.0,MORTGAGE,7.0,Education,Grade C,20000.0,13.06,7,Y,8,NO DEFAULT,80k plus,26-35,2
32,27500.0,OWN,1.0,Venture,Grade D,5000.0,14.59,2,Y,10,NO DEFAULT,20k to 40k,26-35,2
29,114000.0,MORTGAGE,11.0,Medical,Grade A,14000.0,10.99,9,N,6,NO DEFAULT,80k plus,26-35,2
32,86700.0,MORTGAGE,16.0,Medical,Grade D,20000.0,14.74,2,N,9,DEFAULT,80k plus,26-35,2
33,114000.0,MORTGAGE,2.0,Debt Consolidation,Grade C,21000.0,13.16,3,N,9,NO DEFAULT,80k plus,26-35,2
28,114400.0,MORTGAGE,0.0,Personal,Grade A,12000.0,7.29,8,N,6,NO DEFAULT,80k plus,26-35,2
33,114400.0,MORTGAGE,3.0,Personal,Grade C,20000.0,13.48,3,N,5,NO DEFAULT,80k plus,26-35,2
30,114400.0,MORTGAGE,14.0,Venture,Grade A,8000.0,8.94,3,N,7,NO DEFAULT,80k plus,26-35,2
29,42500.0,RENT,9.0,Venture,Grade A,15000.0,7.88,9,N,7,DEFAULT,40k to 60k,26-35,2
33,114996.0,MORTGAGE,0.0,Personal,Grade B,7450.0,11.71,3,N,5,NO DEFAULT,80k plus,26-35,2
31,114996.0,MORTGAGE,8.0,Debt Consolidation,Grade A,15000.0,6.92,1,N,8,NO DEFAULT,80k plus,26-35,2
32,103000.0,MORTGAGE,0.0,Personal,Grade D,33000.0,18.64,2,N,6,DEFAULT,80k plus,26-35,2
30,43000.0,RENT,3.0,Venture,Grade A,15000.0,10.99,3,N,8,DEFAULT,40k to 60k,26-35,2
33,115000.0,MORTGAGE,3.0,Personal,Grade A,14000.0,6.03,3,N,8,NO DEFAULT,80k plus,26-35,2
28,115000.0,MORTGAGE,12.0,Education,Grade A,22000.0,7.51,8,N,7,NO DEFAULT,80k plus,26-35,2
27,115000.0,MORTGAGE,11.0,Personal,Grade B,14400.0,12.69,7,N,6,NO DEFAULT,80k plus,26-35,2
29,115000.0,MORTGAGE,4.0,Venture,Grade B,22000.0,12.69,9,N,10,NO DEFAULT,80k plus,26-35,2
27,44000.0,RENT,2.0,Medical,Grade B,15000.0,10.99,7,N,6,DEFAULT,40k to 60k,26-35,2
29,44000.0,RENT,0.0,Personal,Grade B,15000.0,11.86,9,N,9,DEFAULT,40k to 60k,26-35,2
31,115000.0,MORTGAGE,15.0,Medical,Grade B,10000.0,12.42,1,N,6,NO DEFAULT,80k plus,26-35,2
27,44000.0,RENT,2.0,Medical,Grade B,15000.0,11.48,7,N,5,DEFAULT,40k to 60k,26-35,2
28,44104.0,RENT,4.0,Venture,Grade B,15000.0,10.99,8,N,10,DEFAULT,40k to 60k,26-35,2
32,44400.0,RENT,5.0,Venture,Grade D,15000.0,16.49,2,Y,5,DEFAULT,40k to 60k,26-35,2
28,115000.0,MORTGAGE,11.0,Home Improvement,Grade A,5000.0,7.51,8,N,8,NO DEFAULT,80k plus,26-35,2
32,44400.0,RENT,13.0,Medical,Grade A,15000.0,7.88,2,N,9,DEFAULT,40k to 60k,26-35,2
29,115000.0,MORTGAGE,13.0,Debt Consolidation,Grade A,5000.0,6.03,9,N,9,NO DEFAULT,80k plus,26-35,2
32,115000.0,MORTGAGE,0.0,Home Improvement,Grade A,7200.0,7.9,2,N,10,NO DEFAULT,80k plus,26-35,2
28,115000.0,MORTGAGE,3.0,Medical,Grade A,18500.0,10.99,8,N,7,NO DEFAULT,80k plus,26-35,2
27,115000.0,MORTGAGE,2.0,Medical,Grade A,1000.0,5.99,7,N,8,NO DEFAULT,80k plus,26-35,2
33,115000.0,MORTGAGE,1.0,Debt Consolidation,Grade A,16800.0,5.42,3,N,6,NO DEFAULT,80k plus,26-35,2
28,115000.0,MORTGAGE,8.0,Medical,Grade A,28000.0,10.99,8,N,5,NO DEFAULT,80k plus,26-35,2
28,115000.0,MORTGAGE,2.0,Personal,Grade B,18000.0,10.59,8,N,10,NO DEFAULT,80k plus,26-35,2
33,115000.0,MORTGAGE,6.0,Medical,Grade C,10500.0,13.49,3,N,9,NO DEFAULT,80k plus,26-35,2
27,115000.0,MORTGAGE,1.0,Debt Consolidation,Grade A,5000.0,8.49,7,N,6,NO DEFAULT,80k plus,26-35,2
28,115000.0,MORTGAGE,3.0,Home Improvement,Grade A,25000.0,7.49,8,N,6,NO DEFAULT,80k plus,26-35,2
29,115000.0,MORTGAGE,3.0,Medical,Grade C,22000.0,15.23,9,Y,7,NO DEFAULT,80k plus,26-35,2
29,115000.0,MORTGAGE,7.0,Education,Grade D,8100.0,16.49,9,Y,10,NO DEFAULT,80k plus,26-35,2
27,115000.0,MORTGAGE,11.0,Venture,Grade B,5000.0,10.99,7,N,5,NO DEFAULT,80k plus,26-35,2
29,115000.0,OWN,12.0,Education,Grade D,35000.0,15.28,9,Y,5,NO DEFAULT,80k plus,26-35,2
29,115000.0,MORTGAGE,10.0,Venture,Grade C,5600.0,13.43,9,Y,8,NO DEFAULT,80k plus,26-35,2
28,115000.0,MORTGAGE,3.0,Personal,Grade C,4500.0,12.68,8,N,7,NO DEFAULT,80k plus,26-35,2
27,115000.0,MORTGAGE,0.0,Education,Grade A,12000.0,7.29,7,N,6,NO DEFAULT,80k plus,26-35,2
28,103000.0,MORTGAGE,12.0,Home Improvement,Grade C,20000.0,14.17,8,Y,9,DEFAULT,80k plus,26-35,2
28,115000.0,MORTGAGE,12.0,Debt Consolidation,Grade B,18000.0,10.37,8,N,7,NO DEFAULT,80k plus,26-35,2
27,115000.0,MORTGAGE,3.0,Home Improvement,Grade A,24000.0,10.99,7,N,7,NO DEFAULT,80k plus,26-35,2
35,45000.0,RENT,3.0,Debt Consolidation,Grade C,15000.0,10.99,5,N,8,DEFAULT,40k to 60k,26-35,2
33,39000.0,RENT,4.0,Debt Consolidation,Grade D,15000.0,17.56,3,Y,5,DEFAULT,20k to 40k,26-35,2
34,115000.0,MORTGAGE,11.0,Medical,Grade A,6000.0,5.79,4,N,9,NO DEFAULT,80k plus,26-35,2
31,115000.0,MORTGAGE,4.0,Venture,Grade C,6500.0,13.98,1,N,9,NO DEFAULT,80k plus,26-35,2
27,115000.0,MORTGAGE,11.0,Medical,Grade A,8000.0,7.51,7,N,7,NO DEFAULT,80k plus,26-35,2
33,115000.0,MORTGAGE,10.0,Medical,Grade B,25000.0,11.86,3,N,8,NO DEFAULT,80k plus,26-35,2
35,115000.0,MORTGAGE,4.0,Home Improvement,Grade C,7200.0,13.85,5,Y,10,NO DEFAULT,80k plus,26-35,2
29,115000.0,MORTGAGE,3.0,Debt Consolidation,Grade C,4000.0,13.48,9,N,10,NO DEFAULT,80k plus,26-35,2
28,115000.0,MORTGAGE,12.0,Venture,Grade C,16000.0,13.85,8,Y,8,NO DEFAULT,80k plus,26-35,2
27,115000.0,MORTGAGE,3.0,Education,Grade A,6300.0,6.76,7,N,10,NO DEFAULT,80k plus,26-35,2
27,27000.0,OWN,1.0,Venture,Grade A,6000.0,8.0,7,N,6,NO DEFAULT,20k to 40k,26-35,2
33,115000.0,OWN,2.0,Venture,Grade B,14400.0,11.14,3,N,5,NO DEFAULT,80k plus,26-35,2
27,115000.0,MORTGAGE,4.0,Medical,Grade C,9600.0,12.87,7,N,9,NO DEFAULT,80k plus,26-35,2
29,115000.0,MORTGAGE,11.0,Education,Grade C,20000.0,13.79,9,Y,6,NO DEFAULT,80k plus,26-35,2
32,115000.0,MORTGAGE,3.0,Education,Grade D,20000.0,16.95,2,Y,7,NO DEFAULT,80k plus,26-35,2
28,115000.0,MORTGAGE,6.0,Home Improvement,Grade A,10000.0,8.0,8,N,8,NO DEFAULT,80k plus,26-35,2
32,45400.0,RENT,4.0,Personal,Grade B,15000.0,12.18,2,N,6,DEFAULT,40k to 60k,26-35,2
32,115200.0,MORTGAGE,3.0,Medical,Grade A,10200.0,10.99,2,N,9,NO DEFAULT,80k plus,26-35,2
34,45600.0,RENT,6.0,Debt Consolidation,Grade B,15000.0,11.48,4,N,9,DEFAULT,40k to 60k,26-35,2
29,115742.0,MORTGAGE,13.0,Personal,Grade A,7000.0,6.62,9,N,8,NO DEFAULT,80k plus,26-35,2
27,115752.0,MORTGAGE,6.0,Debt Consolidation,Grade B,10000.0,11.36,7,N,7,NO DEFAULT,80k plus,26-35,2
27,116000.0,MORTGAGE,11.0,Debt Consolidation,Grade A,18000.0,7.49,7,N,10,NO DEFAULT,80k plus,26-35,2
28,116000.0,OWN,7.0,Venture,Grade C,12000.0,13.49,8,Y,6,NO DEFAULT,80k plus,26-35,2
27,116000.0,OWN,3.0,Medical,Grade A,6000.0,7.29,7,N,7,NO DEFAULT,80k plus,26-35,2
28,116000.0,MORTGAGE,12.0,Venture,Grade A,14000.0,7.51,8,N,6,NO DEFAULT,80k plus,26-35,2
27,47000.0,RENT,4.0,Debt Consolidation,Grade A,15000.0,8.49,7,N,10,DEFAULT,40k to 60k,26-35,2
32,116000.0,MORTGAGE,15.0,Education,Grade B,21600.0,10.62,2,N,9,NO DEFAULT,80k plus,26-35,2
28,116000.0,MORTGAGE,10.0,Medical,Grade B,25000.0,12.18,8,N,10,NO DEFAULT,80k plus,26-35,2
27,29040.0,RENT,11.0,Debt Consolidation,Grade C,1800.0,13.23,7,Y,5,DEFAULT,20k to 40k,26-35,2
33,116000.0,MORTGAGE,5.0,Education,Grade C,15000.0,12.84,3,N,7,NO DEFAULT,80k plus,26-35,2
33,116004.0,MORTGAGE,12.0,Medical,Grade C,8200.0,13.85,3,N,9,NO DEFAULT,80k plus,26-35,2
31,116004.0,MORTGAGE,13.0,Medical,Grade A,6775.0,8.59,1,N,10,NO DEFAULT,80k plus,26-35,2
29,33048.0,RENT,2.0,Medical,Grade C,1800.0,12.53,9,N,8,NO DEFAULT,20k to 40k,26-35,2
32,104400.0,MORTGAGE,17.0,Debt Consolidation,Grade A,24000.0,8.9,2,N,5,NO DEFAULT,80k plus,26-35,2
35,26400.0,OWN,19.0,Venture,Grade A,6600.0,5.99,5,N,8,NO DEFAULT,20k to 40k,26-35,2
30,116500.0,MORTGAGE,9.0,Debt Consolidation,Grade C,15000.0,14.79,3,Y,7,NO DEFAULT,80k plus,26-35,2
29,35000.0,RENT,12.0,Debt Consolidation,Grade A,1800.0,5.42,9,N,7,NO DEFAULT,20k to 40k,26-35,2
29,117000.0,MORTGAGE,14.0,Venture,Grade A,7800.0,8.9,9,N,8,NO DEFAULT,80k plus,26-35,2
33,117000.0,MORTGAGE,17.0,Home Improvement,Grade A,20000.0,6.17,3,N,6,NO DEFAULT,80k plus,26-35,2
31,117000.0,MORTGAGE,5.0,Home Improvement,Grade A,3600.0,6.91,1,N,5,NO DEFAULT,80k plus,26-35,2
33,117000.0,MORTGAGE,2.0,Home Improvement,Grade A,18000.0,10.99,3,N,8,NO DEFAULT,80k plus,26-35,2
34,36129.0,RENT,3.0,Debt Consolidation,Grade C,1800.0,14.22,4,Y,9,NO DEFAULT,20k to 40k,26-35,2
30,117500.0,MORTGAGE,0.0,Education,Grade A,13500.0,8.49,3,N,7,NO DEFAULT,80k plus,26-35,2
29,117500.0,OWN,1.0,Venture,Grade A,20000.0,6.17,9,N,9,NO DEFAULT,80k plus,26-35,2
30,117500.0,MORTGAGE,3.0,Personal,Grade A,17500.0,7.37,3,N,6,NO DEFAULT,80k plus,26-35,2
31,117516.0,MORTGAGE,3.0,Medical,Grade C,21000.0,13.49,1,N,5,NO DEFAULT,80k plus,26-35,2
29,117600.0,MORTGAGE,13.0,Debt Consolidation,Grade C,14400.0,12.99,9,Y,6,NO DEFAULT,80k plus,26-35,2
33,26400.0,OWN,13.0,Venture,Grade B,7000.0,11.36,3,N,9,NO DEFAULT,20k to 40k,26-35,2
27,117832.0,MORTGAGE,4.0,Home Improvement,Grade A,12500.0,6.17,7,N,7,NO DEFAULT,80k plus,26-35,2
27,117996.0,MORTGAGE,4.0,Debt Consolidation,Grade A,16000.0,7.9,7,N,10,NO DEFAULT,80k plus,26-35,2
31,118000.0,MORTGAGE,8.0,Medical,Grade B,6000.0,12.69,1,N,9,NO DEFAULT,80k plus,26-35,2
27,118000.0,MORTGAGE,3.0,Personal,Grade A,10000.0,6.17,7,N,6,NO DEFAULT,80k plus,26-35,2
30,118000.0,MORTGAGE,0.0,Personal,Grade C,5000.0,13.92,3,Y,9,NO DEFAULT,80k plus,26-35,2
28,47881.0,RENT,12.0,Debt Consolidation,Grade B,15000.0,10.99,8,N,7,DEFAULT,40k to 60k,26-35,2
29,118374.0,MORTGAGE,13.0,Venture,Grade C,3500.0,13.49,9,Y,6,NO DEFAULT,80k plus,26-35,2
29,118400.0,MORTGAGE,11.0,Education,Grade A,35000.0,7.9,9,N,8,NO DEFAULT,80k plus,26-35,2
27,118500.0,MORTGAGE,4.0,Debt Consolidation,Grade A,15000.0,6.91,7,N,9,NO DEFAULT,80k plus,26-35,2
28,48000.0,RENT,5.0,Personal,Grade B,15000.0,11.99,8,N,7,DEFAULT,40k to 60k,26-35,2
27,119000.0,MORTGAGE,0.0,Medical,Grade B,8800.0,10.99,7,N,7,NO DEFAULT,80k plus,26-35,2
34,26000.0,OWN,7.0,Home Improvement,Grade B,6000.0,12.42,4,N,8,NO DEFAULT,20k to 40k,26-35,2
28,119000.0,MORTGAGE,2.0,Medical,Grade B,5325.0,10.38,8,N,7,NO DEFAULT,80k plus,26-35,2
30,119000.0,MORTGAGE,14.0,Personal,Grade C,25000.0,12.73,3,Y,8,NO DEFAULT,80k plus,26-35,2
29,26000.0,OWN,5.0,Venture,Grade B,4500.0,11.71,9,N,5,NO DEFAULT,20k to 40k,26-35,2
32,119000.0,MORTGAGE,12.0,Personal,Grade B,18000.0,10.99,2,N,7,NO DEFAULT,80k plus,26-35,2
27,119000.0,OWN,5.0,Education,Grade A,5000.0,7.51,7,N,5,NO DEFAULT,80k plus,26-35,2
34,119000.0,MORTGAGE,10.0,Home Improvement,Grade A,6000.0,10.99,4,N,10,NO DEFAULT,80k plus,26-35,2
32,119000.0,MORTGAGE,10.0,Medical,Grade C,9000.0,13.47,2,N,7,NO DEFAULT,80k plus,26-35,2
27,107450.0,MORTGAGE,11.0,Personal,Grade E,24000.0,20.86,7,Y,10,DEFAULT,80k plus,26-35,2
29,119500.0,MORTGAGE,6.0,Home Improvement,Grade C,6800.0,13.16,9,Y,10,NO DEFAULT,80k plus,26-35,2
29,119604.0,MORTGAGE,0.0,Debt Consolidation,Grade A,5000.0,9.32,9,N,5,NO DEFAULT,80k plus,26-35,2
30,119700.0,MORTGAGE,2.0,Home Improvement,Grade A,9500.0,8.94,3,N,10,NO DEFAULT,80k plus,26-35,2
33,120000.0,MORTGAGE,3.0,Education,Grade A,14050.0,8.9,3,N,7,NO DEFAULT,80k plus,26-35,2
32,120000.0,MORTGAGE,3.0,Debt Consolidation,Grade A,8000.0,8.9,2,N,6,NO DEFAULT,80k plus,26-35,2
27,120000.0,MORTGAGE,2.0,Education,Grade A,17000.0,6.03,7,N,5,NO DEFAULT,80k plus,26-35,2
34,26000.0,OWN,0.0,Medical,Grade A,3000.0,8.49,4,N,9,NO DEFAULT,20k to 40k,26-35,2
28,26000.0,OWN,3.0,Home Improvement,Grade A,2500.0,7.49,8,N,8,NO DEFAULT,20k to 40k,26-35,2
29,48000.0,RENT,2.0,Personal,Grade B,15000.0,11.36,9,N,8,DEFAULT,40k to 60k,26-35,2
29,120000.0,MORTGAGE,11.0,Venture,Grade B,16000.0,12.42,9,N,9,NO DEFAULT,80k plus,26-35,2
29,120000.0,MORTGAGE,2.0,Education,Grade A,35000.0,8.9,9,N,7,NO DEFAULT,80k plus,26-35,2
29,120000.0,MORTGAGE,8.0,Medical,Grade A,28000.0,7.9,9,N,8,NO DEFAULT,80k plus,26-35,2
29,120000.0,MORTGAGE,3.0,Education,Grade B,20000.0,11.71,9,N,5,NO DEFAULT,80k plus,26-35,2
29,42000.0,RENT,0.0,Personal,Grade D,15000.0,14.25,9,N,9,DEFAULT,40k to 60k,26-35,2
28,48500.0,RENT,0.0,Medical,Grade C,15000.0,12.99,8,Y,7,DEFAULT,40k to 60k,26-35,2
28,48500.0,RENT,4.0,Personal,Grade C,15000.0,12.87,8,Y,8,DEFAULT,40k to 60k,26-35,2
27,120000.0,MORTGAGE,11.0,Education,Grade B,20000.0,10.65,7,N,8,NO DEFAULT,80k plus,26-35,2
29,120000.0,MORTGAGE,12.0,Venture,Grade B,12000.0,10.65,9,N,9,NO DEFAULT,80k plus,26-35,2
30,48564.0,RENT,3.0,Venture,Grade B,15000.0,10.75,3,N,9,DEFAULT,40k to 60k,26-35,2
29,120000.0,MORTGAGE,2.0,Personal,Grade D,7000.0,10.99,9,N,8,NO DEFAULT,80k plus,26-35,2
27,120000.0,MORTGAGE,4.0,Debt Consolidation,Grade C,15000.0,13.49,7,Y,6,NO DEFAULT,80k plus,26-35,2
30,43992.0,RENT,2.0,Personal,Grade D,15000.0,13.24,3,N,7,DEFAULT,40k to 60k,26-35,2
33,120000.0,MORTGAGE,14.0,Venture,Grade B,2000.0,12.69,3,N,9,NO DEFAULT,80k plus,26-35,2
27,50000.0,RENT,3.0,Venture,Grade D,15000.0,16.77,7,N,5,NO DEFAULT,40k to 60k,26-35,2
29,120000.0,MORTGAGE,1.0,Venture,Grade B,5000.0,9.91,9,N,7,NO DEFAULT,80k plus,26-35,2
29,120000.0,MORTGAGE,2.0,Home Improvement,Grade B,6900.0,10.65,9,N,6,NO DEFAULT,80k plus,26-35,2
27,120000.0,MORTGAGE,0.0,Home Improvement,Grade A,10000.0,6.62,7,N,10,NO DEFAULT,80k plus,26-35,2
31,120000.0,MORTGAGE,0.0,Venture,Grade A,12000.0,6.03,1,N,6,NO DEFAULT,80k plus,26-35,2
30,120000.0,MORTGAGE,15.0,Education,Grade A,11000.0,6.03,3,N,5,NO DEFAULT,80k plus,26-35,2
34,120000.0,MORTGAGE,0.0,Medical,Grade A,7100.0,8.9,4,N,8,NO DEFAULT,80k plus,26-35,2
31,120000.0,MORTGAGE,6.0,Medical,Grade A,28000.0,8.9,1,N,9,NO DEFAULT,80k plus,26-35,2
27,120000.0,MORTGAGE,0.0,Personal,Grade A,7000.0,7.49,7,N,9,NO DEFAULT,80k plus,26-35,2
35,120000.0,MORTGAGE,2.0,Personal,Grade A,8000.0,10.99,5,N,10,NO DEFAULT,80k plus,26-35,2
28,120000.0,OWN,7.0,Venture,Grade B,5000.0,10.65,8,N,6,NO DEFAULT,80k plus,26-35,2
32,120000.0,MORTGAGE,7.0,Personal,Grade D,28250.0,16.77,2,Y,9,NO DEFAULT,80k plus,26-35,2
34,120000.0,MORTGAGE,2.0,Education,Grade B,4200.0,12.69,4,N,6,NO DEFAULT,80k plus,26-35,2
27,120000.0,MORTGAGE,4.0,Debt Consolidation,Grade A,20000.0,7.51,7,N,6,NO DEFAULT,80k plus,26-35,2
29,120000.0,MORTGAGE,7.0,Debt Consolidation,Grade B,20000.0,12.42,9,N,6,NO DEFAULT,80k plus,26-35,2
34,25800.0,OWN,18.0,Education,Grade A,10000.0,8.94,4,N,9,NO DEFAULT,20k to 40k,26-35,2
28,50000.0,RENT,4.0,Personal,Grade A,15000.0,7.49,8,N,6,NO DEFAULT,40k to 60k,26-35,2
27,120000.0,OWN,11.0,Medical,Grade B,4800.0,10.99,7,N,10,NO DEFAULT,80k plus,26-35,2
34,120000.0,OWN,4.0,Venture,Grade B,7800.0,10.99,4,N,9,NO DEFAULT,80k plus,26-35,2
30,120000.0,MORTGAGE,3.0,Personal,Grade B,6000.0,10.99,3,N,7,NO DEFAULT,80k plus,26-35,2
30,120000.0,MORTGAGE,12.0,Debt Consolidation,Grade B,7200.0,9.99,3,N,9,NO DEFAULT,80k plus,26-35,2
28,120000.0,MORTGAGE,3.0,Medical,Grade A,14500.0,5.42,8,N,8,NO DEFAULT,80k plus,26-35,2
27,120000.0,MORTGAGE,3.0,Personal,Grade B,14000.0,11.99,7,N,10,NO DEFAULT,80k plus,26-35,2
32,108000.0,MORTGAGE,13.0,Debt Consolidation,Grade D,8400.0,15.99,2,N,7,DEFAULT,80k plus,26-35,2
30,44000.0,RENT,4.0,Debt Consolidation,Grade A,15000.0,6.54,3,N,5,DEFAULT,40k to 60k,26-35,2
29,120000.0,OWN,10.0,Personal,Grade B,18000.0,11.49,9,N,10,NO DEFAULT,80k plus,26-35,2
30,120000.0,MORTGAGE,13.0,Education,Grade B,15000.0,10.99,3,N,8,NO DEFAULT,80k plus,26-35,2
28,91800.0,MORTGAGE,6.0,Medical,Grade D,10000.0,16.89,8,Y,8,DEFAULT,80k plus,26-35,2
31,120000.0,MORTGAGE,15.0,Personal,Grade B,7500.0,10.99,1,N,9,NO DEFAULT,80k plus,26-35,2
27,120000.0,MORTGAGE,11.0,Personal,Grade A,8000.0,5.99,7,N,6,NO DEFAULT,80k plus,26-35,2
